id	document
2965319	내원 거지같아서.. 평점을 주던가 말던가 하지.. 1점도 아깝다.
2955118	차라리 교장 훈아말씀을 듣겠다
2950283	아오 감독을 그냥 우주 저너머로 추방시켜야대
2931189	여고생 시집가기도 3..16이던데.. 두영화 같이 제 기억에서 지우고 싶네요^^
2928320	100억을들였다고...심형래한테갖다줘라 훨씬잘만들겟다
2927506	과연 이게 영화라고 볼 수 있을까..
2915120	나의 잃어버린 두시간을 돌려줘
2909182	매트릭스를 따라할려고 했던것 같은데.. 영 이건 아닌듯....
2903506	한국 B급 영화의 한 획이다. 장선우의 성소는 언젠가 재평가 될 것이다.
2882414	나만 손해볼순 없지
2874106	임은경이쁘니깐 10점
2866453	이거 6학년 때 우연히 티비에서 하길래 봐
2851259	초딩때 친구생일날보러갔는데, 같이간 친구의어머님 오징어문채로 잠드셨다는...
2842367	최근에 NaverVOD에서 2000원 주고 봤습니다. . . . 왜 그랬을까
2830547	내가 엑스트라로 출연했지만 이럴줄은 몰랐던 영화.
2829882	짱
2829165	파이는내가지킨다
2829005	개인적으로는 볼만했다 개인적으로
2828992	얼어죽을 파이 ㅡㅡ 내가 깬다
2828987	얼어죽을 파이 ㅡㅡ 내가 깬다
2828978	파이인 3.14를 지켜야한다
2828959	영화 정말 개같이 만들었음 정말 개망한영화 영화계의 슈례기 OOO기
2828949	저질들. 임은경 옷입혀 놓은 꼴 너무하다고 생각 안하나?
2828887	장선우님 영화그만드세요 이영화 만 망한거면 몰라 님영화는 왜케 다 평점4를못넘김?
2828645	기억도 잘 안나지만 나쁘진 않았다. 하지만 확실한건 좋은건 절대 아니었다는거...
2828636	꽤 오래전에 봤는데.. 이런류의 영화도 한국에서 만들수 있다니..괜찮다고 생각합니다
2828382	이런 작품은 대한민국에 단 하나뿐이다!! 단 하나뿐이어야한다!
2828375	당시 중학생이였던 나에겐 한국에도 이런영화가 있구나 감탄함 환타지해서 재미있었음
2828150	쓰레기중의 쓰레기
2828135	이거 중딩때 봣는데 어찌나 재미없던지 아직도 기억남
2827949	임은경좋아요!!
2827934	1점도 아깝다;;
2820032	이딴 쓰레기는 니네집 수채구멍에 구겨서 쳐 넣어둬 1점도 아깝다
2818253	다세포보다나아,
2817731	데빌맨보단 낫다
2809608	나는 이 영화의 화려한 영상에 감탄할수밖에 없었다 !
2808777	충무로 ㅉㅉ 영구아트의 반도못따라가는 수준.
2766331	다세포소녀, 긴급조치 19호와 어깨를 나란히 하는 명작~~
2756060	시도만 좋았다.....
2752412	현실적 발상을 뛰어넘는 창조적인 영화
2742650	이영화만든것들다죽어버려
2724354	나는 관대하다.........
2719624	안타까워서 끝을 보지 못했습니다
2708581	지금보면매우촌스러울듯하지만그때당시는좀많이신기했음..또본인이어렸음.
2695234	결과는 충무로의 재앙이었지만 시도는 좋았다. 시도만...
2694927	완전 초 절정 졸........작....... 아랫분 정답요
2681926	졸 . . . 작 . . .
2680447	브라보
2674161	감동 그 자체....
2663568	정체가 머야??
2654572	도대체 무슨 말을 하고자 하는 건가?
2652255	이영화에 대해 머라 적을말이 없다 후덜덜
2642919	이게 뭐다냐
2639212	아 진짜 이거 엄청어릴때 봐스빈다 . 근데 아직도 이영화를 생각하면 뭔내용인지 .;;;
2635964	보고나면 한숨이 밀려온다.......................................................
2631856	그립네요. 임은경.
2631853	난...좋았어요.
2598953	장선우 감독님 이영화한편으로 무너지는건가 ㅠㅠ
2585593	2002년도때거라그렇지 상상력은 대단한작품인듯;;
2579582	내용은 둘째 치더라도 액션이 졸라 식상함.
2555584	이거 왜 만든거야..ㅠ_ㅠ 최악..
2545995	후... 이뻣다 젠장
2510284	지금 기준으로 잡자면야 1점이지만 그땐 분명 7점은 됐다
2508427	일반인들이 보기엔 어려운영화였다
2504616	이영화 보다 잤다 수면용 영화
2482624	무슨 내용인지 이해불가.....넘 재미없어....
2481092	예전에 나온지도 모르고 있었네/....
2480883	CG(액션)빼고 그 당시에 이만큼 기발하고 탄탄한 한국영화 찾으라면 찾을수 있냐구요
2474083	또 한번만 재림해봐라....
2469473	나 이거보고 우는줄 알았다.
2468969	아나 캐안습 ㅜㅜ
2463057	이거 스토리가 뭔지 모르겠어영 ㅋㅋㅋ
2456354	난 이거 좀 괜찮게 봤다. 마지막으로 본게 6년전이라서 가물가물하네
2449707	앞으로 우리나라 s.f영화의 밑거름이 될거란생각에 평점 후하게드림
2449017	영화보고 처음으로 눈물흘렸써염
2443748	임은경 팔아먹니 좋아?
2439096	감독이 개꿈을 꿨는데, 그걸 영화로 만들겠다고 돈을쓴거지?
2436442	임은경 이뻐서 10점준다
2424423	아 .. 감독 왜그래 ~~
2421968	보다가 잤다
2421309	ㅜㅜ지못미
2420640	학교 수업듣는게 낫다.
2418419	감독
2417666	이래서 한국영화가 욕먹음
2416287	참............이말밖에 안나온다
2415174	나는대한민국의1%가되고싶다
2414831	본지 5년이 넘었지만 이때의 충격은 가시질 않는다..
2414616	내인생 최악의 영화
2411347	져었 까라
2410607	제작비400억이라던데 충무로 최악의영화 평점3점이 놀랍다
2397673	영화감독님하고 눈물잔을 하고싶다.
2393867	이거 극장가서 본 사람들은 얼마나 황당했을까...
2393732	임은경 띄어주기 영화로 제작 되었으나. 오히려 심각한 역효과.
2389266	걍 간지인 듯.
2389052	헐.. 장르보고 숨넘어갈뻔. 판타지, SF영화라니 .. 우리나라에서 ?
2385361	이영화가 재미있다고 느낀다면 그사람이 더재미있다.
2383099	재림 이란 단어를 알면 너무 재미있는 영화 봐롸 재군들
2350329	나는 관대하다
2349682	도라에몽이 더 낳다 이런 OO랜드
2347126	돈만 많이 넣은 영화
2341475	이영화를만든저의가뭐냐
2340137	이영화는 진짜 내인생의 최악의 영화~ 절대 절대 후회하지 마시고~보는일이 없기를
2339590	왜봤는지 모르겠음.
2337216	내돈내놔
2334771	싫어요.잼없어.
2331063	헐 머임
2320517	정말,,내가 미쳤었나봐...,,,ㅠㅠ
2318461	이걸 돈을 주고 봤다니 피토하겠다
2316928	.......................................노코멘트
2315770	이건표지만봐도구리다
2313382	내가 못산다 간혹 이런 영화들이 종종 나오지
2311266	성냥을 판다는 내용의 판타지인것도 같고 아닌것도 같고..
2310547	평점을 남기는 내가 한심하다
2303600	저 고등어 총좀.... 진짜 같고 싶어요
2302137	졸작 ㅅㄱ
2300832	뭔가 내용이 허술해보였다고 해야하나..이해하기 너무 난해함...
2295943	엄청난 착각속에 제작된 돈낭비의 극절정
2295405	하..정말..보고..눈물이 주룩주룩..잠이 새록새록
2285560	눈물이 주룩주룩
2283713	나는 관대하다
2277013	임은경 진짜 최고인기였었는데.....이걸로 급락
2270417	이거 볼만했는데 .....?
2259656	왜 난 볼만 했지?
2257985	나에게 자비란 ㅇ벗다
2251558	내용이 이해하기가 어렵다. 이런 영화는 드물지 않는데...
2249348	언제까지 소녀냐....(고등어짱)
2248861	아나 이거 고등어총인가? 하튼 그거 쩔음
2245264	아직도 몇년전 이영화를 봤을대의 충격이 생생하다
2244853	잘나가던 어린 스타 망쳐놓은 감독은 죄값을 받아야;; ㅠㅠ
2242629	개인적으로 헬레이저의 세계관을 파악하실수 있는분은 괜찮은영화, 그러나 내용전개가
2235710	나 이거 끝까지 다봤다. 나는 위대하다. 나를 숭배하라. 나는 킹왕짱이다.
2224931	난 재밌었는데. 고등언가도 맘에 들었고.
2224825	나는 관대하다
2223789	임은경은이상하게졸작만찍는듯??아님죄송
2223648	욕말고 생각나는게 없어
2220670	다세포소녀먼저보길잘했지ㅋㅋㅋㅋㅋㅋㅋㅋ
2220289	감독이 말하고 싶었던 내용이 과연 무엇일까... 5년이 지난 지금도 아직 알 수 없다
2217025	-100점 주고싶다
2216074	최강고등어
2211090	나도관대하다
2210108	이걸 어쩌면 좋냐..
2209624	왜 0점은 없지..
2207864	난관대하다
2207771	망했다
2202839	원주율을 지킵시다.
2201572	왜?평점최하는1점인거야?
2201395	보고나서 멍한 다음 짜증이 밀려오는 느낌
2200090	보다가 잠들었다.
2199803	수업시간에 틀어주는데 내인생에 이렇게 지루한영화는처음
2187321	한국영화 하마터면 성냥팔이 될뻔해따;
2186612	그 당시 내 나이가 어려 극장에서 못본게 천만 다행
2186442	뭘까 이건...
2184445	장선우씨, 화장실로 오실래요?
2182610	성냥팔지마.....
2181536	..
2179717	김진표가 나오니까.....JP 새로운 앨범 언제나오니....
2174922	디워를 능가하는 CG
2172953	라이터 있다
2171960	미안하다,
2171315	......뭐, 예전이니까...
2171284	그냥웃어넘겨주자 ㅎㅎㅎ
2169329	다이너마이트팔이 소녀
2168880	솔직히 이건 너무 햇다.
2162587	라이타나 팔아
2162572	담배를 물게하다니.....
2161301	어렵다 이거 ....
2159854	속편만들면 좋겠당...이번엔300억정도 투자..
2157157	어렸을때 비디오로 빌려서 본 안타가운 기억이 생각나네
2156943	안돼 ㅠㅠㅠ 우리 은경누님이
2156818	내가지금까지극장에서본영화(몽정기2 다세포 긴급조치19호) 중 제일조앗음
2155094	이거보고 안자면 대한민국 1%다~
2152750	영화 0.01점... 영화관 시설 9.99점 ㄱㄱ싱 ~
2149515	4차원 세계를 해매는듯...
2146559	1점이나 줫다..
2137700	어쩌자는거지
2137528	ㅈㅈ 개오바
2136195	제작비가 긴 제작기간과 많은 스텝먹이는데 들어갔던 영화.
2130755	뭐지?
2106449	어떻게보면예술영화,어떻게보면졸작
2106012	내 생에 최악의 졸작중 2위
2102601	평점이 낮다고 모든 사람에게 재미가 없는 것은 아니다.
2098723	돈낭비최고의 영화!!!!
2096402	bad
2092196	디워가 더 낫구만
2091079	답이없다
2090558	감독이 도대체 제정신인지 궁금하다. 옆에 있던 제작진은 안말리고 뭘 한건가..
2084095	감독의연출력이부족한점도있지만 시대를 잘못타고나온영화같다
2083923	더러운 감독의 더러운 실패작 돈은 전부 물어내셔야죠...
2083544	돈은모두 식비
2079704	OOO
2067902	22세기엔 최고의 영화
2066766	다시 보니 그런대로 괜찮다는 생각이 드네
2062495	이거 완전 일반쓰레기네..!!
2058117	역시 다세포소녀보다는 낫군하
2054844	눈이썩었다
2053248	쓰레기
2051952	나도 고등어 가지고 싶어~사주세요~
2050761	젠장
2049426	그래도 다세포소녀보다는 훨씬 재밌음
2049417	그래도 긴급조치19호보다는 훨씬 재밌음
2049396	그래도 우리 경이는 귀여웠다
2048811	이거 만들라고 120억 썼니?
2048715	임은경영화 왜이럼니콰..ㅣㅣㅣ
2048004	시사회당청되서 갓는데 사람들 다나가...ㅎ기억이 난다
2045363	본지 한 5년 넘었는데 아직도 기억난다
2042610	극장가서 보고 땅을치고 후회한 영화
2040676	비디오값 300원 주세요
2035413	그당시 여린 마음을 가진 나의 가슴에 대못을 박은 그 영화
2033520	OOO기
2028208	난 이거 극장가서 봤다 ㅋ
2025322	뭐하자는 건지..원
2023695	ㅡㅡ 이 뭐
2016844	스카이라이프로 봤는데.. 아..정말미치도록돈아까워서24시간내내이것만봤다뽕뽑을라고
2014193	나름 참신한시도가 있었는데 결정적으로 재미가 없다..
2012696	도저히 미치지 않고서야 이런짓은 안하겠다.
2006057	차라리 재림 하지말지
2002348	써레기
1999270	무슨 생각으로 만든거냐.. 매트릭스의 어설픈 아류작
1981307	초딩땐 재미있게 본거같은데 지금은 썩 ;
1977141	나름 신선하고 볼만 했다. 액션씬은 정말 수준급!!!
1973115	군대에서 휴가나온 친구한테 이거보러가자구 그랬다.. 죽을죄를 지었다
1972258	아진짜...
1970609	아 존나 임은경 캐불쌍
1969977	욕이 나올수 밖에 ㅎ
1965429	나는 관대하다
1961726	나도 관대할까?
1961570	나는 관대하다
1954578	1점도 아까워
1953682	자비를 배푸마...
1953446	임은경에게는 영화라는 단어가 어울리지 않는다 얼굴이 반반해도 안봐주는
1953350	쓰레기
1950064	근데 이거 0점 없나
1949368	에라이!
1949056	그냥 제작비로 성냥 사서 성냥이나 팔아. 그게 더 돈 많이 벌겠다.
1944915	그나마 2할대인 평점은 사람들이 모르고 말쓰고 엔터를누른거...
1944498	젠장 평균이 너무 높다...평균 좀 낮추자~~!!!
1939883	남들은 다 스타크하는데,혼자만 뒤늦게 갤러그 배우고선 신난다고 난리치는꼴
1939514	임은경은 영화찍으면 안되는구나
1938474	임은경 TTL시절이 그립다
1938365	쓸데없는 cg남발.. 성소의 말도안대는 개난사 -- 한숨만 나옴..
1937334	나는관대하다
1936327	다세포 소녀2
1931715	이걸 영화관에서 볼 순 없었다
1925028	성냥팔이 소녀의 재앙.참 힘들게 본 영화
1924823	임은경의 연애인 인생을 심각하게 단축시킨 영화....
1916909	임은경 정말 영화선택좀 잘해요~
1916272	임은경 영화 선택 좀 잘 해라
1915788	애들영화를 15세 관람가로 하면 누가보니??
1915500	푸하하. 임은경 영화 2개나 별최하위5개에 들었다.(여고생시집가기)
1911047	최고의 영화
1910958	왜만듬?불우이웃이나돕지
1910455	기록을 세우자
1909384	졸 재미없어....
1909205	그 당시에도 망했었는데 ㅡㅡ;
1908815	그래도 그당시엔 재밌었는데.
1908008	성지순례하러 왔습니다. 영화를 중간에 꺼서 딱히 평가를 못 하겠네...중간점
1907193	고등어 먹기싫어졋다
1904954	임은경 나오는것마다 왜이러니 ? ㅡ.,ㅡ;;
1904935	허접한CG보니깐 비위않좋아져서 나왔다..
1902004	넘 쓰레기다 임은경만 불쌍타
1901991	나 이거 극장에서 봤다~~
1897501	그래도 영화라고 만들었는데... 3점은 줘야지.
1894800	Good??전문가 맞아??
1892854	이럴수가~ 임은씨 2위넹'.' ㅊㅋㅇ
1892578	쩝 태권브이나 보세여
1891943	이게 충무로SF영화다...심형래 감독이 훨낫다
1890643	다세포보다는 욕 안먹네 ㅋㅋ
1886576	임은경의선택에박수를보낼뿐
1882926	임은경은 운이 없는건가...
1875590	재밋었다
1872145	다세포 긴급조치 보다 낫다...
1870788	한국최대 기대작 하지만 관람후 모두 영화티켓을 씹어먹엇다고...
1870099	나도 관대하다
1868362	don giral
1863937	한국영화의 레전드다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1863837	제작비 100억중 99억이 회식비였다.
1863067	재밌다.
1860187	나는 관대하다
1846334	영화안보고 평점주는사람많은데..난 이영화 개봉하는날에 봔는데 재밌었다..
1845488	제작비는 어디 썼나
1844268	나름 괸찮은거 같은데 ..
1836050	나는 관대하다
1833957	10초 이상 보면 재미없군.
1833023	성지순례
1828000	솔직히 너무재밌어 ㅋ
1827760	'난 관대하다'라 조래 웃겨 코미디 잘한다 멋지다
1827328	이 영화 dvd로 보고 나서 1500원 아까워 죽는 줄 아랐다
1826477	영화안보고 평가하는사람 절래만네 난재밌었어
1826036	난 관대하다
1825199	이게 영화냐
1823809	재미없어서 미칠 것 같아!
1823191	트랜스포머
1820396	임은경은 망작만 골라나오나?
1819642	이거 뭔 영화지?? ㅡㅡ;;
1819477	내가 이걸 왜봤나 모르겠다.
1817344	미개발된 분야의 용기있는시도로 2점 ;;
1814454	이거 영화???
1812083	good!!!!
1811873	시도는 좋았어...좀 더 다듬어서 나왔어야 했어
1810276	어디 한번 다세포의 아성에 도전해볼까?
1809196	그저 웃음만 나올뿐....
1808231	1점 주기도 아까운 영화는 내 생에 처음인걸
1807837	완전 졸작 ㅡㅡ겉표지만 재밌어보인다 속지말자
1807479	그래도 줄거리보고 재밌을 줄 알았는데 완전실망. 공짜로봐서다행
1807322	성냥팔아, 개념쌓자^^
1805670	하.....인생살기힘들다....제발..나좀살게해도.......
1804634	진짜 돈아깝다 제발 만들지마
1804344	당시 최고의 제작비로서 수많은 관객들을 우롱했다. 즉 낚았다.
1801480	스크린쿼터폐지에 동감할 수 밖에 없었던 한국영화 최대의 재난
1798877	왜들 그렇게 이 영화를 욕하는지 알수있었다
1797319	이 영화는 2개국어로 나타난다 쓰레기 garbage
1796669	모냐
1796536	나는 관대하다
1794506	나는 관대하다
1788592	0점은 ㅇ벗네요
1788482	왜만든거야.....재미없다진짜
1782898	나는 관대하다
1782460	총 쏠 때 멋있엇어
1782421	0점주고싶은데 0점이 없네 ㅡㅅㅡ
1779284	나의 아랍인 친구가 재미있데 ㅎ~
1774180	나는 임은경에 등댄가 ~따라들어갔을때 베드신 나오는줄 알았음
1769513	나는 관대하다
1767123	잘나가던 TTL소녀를 순식간에 쓰레기로 만들어버린 전지전능한 영화
1765483	나는 관대하다
1764634	참.... 100억이 넘는다니..
1756994	나는 관대하다
1756752	내가 본 영화중에 가장 황당
1750012	임은경도 이때까지는 괜찮았어.. 난 이거 3번봤따 ^^ ;;
1748906	이거 정말어렸을때 봤는데도 기억에남아요.아 조낸 1점도아까운거ㅋㅋㅋ
1748902	이제 장선우감독은 안나오는건가?
1746619	DVD를 발로 차버린건 두번째다. 다세포소녀이후
1746311	이영화 잇는지 오늘 첨아랏네
1742107	아무리 임은경 빠래도 이건
1741764	다세포 보다는 낫다
1740205	다세포가 있잖아. 그치?
1739237	이건뭨ㅋㅋㅋㅋㅋㅋ
1738256	미치지않고서야
1726858	난 빨리감기를 해버리고말았다.
1725762	조금만 알려지면 전부 배우로 써먹는 영화계의 악습...
1720073	이 영활 기다렸던 내 자신이 싫다 감독이 한국영화 말아먹으려고 작정했나싶더라
1719070	OCN에서 가끔하던데..왜하는지.. 진정쓰레기란 이런거라고 보여주는듯.. ?; ;
1717904	아생각난다 중2때극장에서이거보고 난 한동안 극장을 가지못했었지...
1717651	앗 내 고등어 총이 도망갔어~100억짜리 총인데 ㅜㅜ
1713337	제작비를 어따 쳐바른거여...
1713234	내가 본 최강 쓰레기영화 다세포소녀랑 용호쌍박
1712666	하하하 아직까지 1로 안 내려가다니
1710714	100억으로 스탭들이랑 짜장면만 사먹었냐 이게머야도대체
1709679	내가 극장에서 본 그 7만명 중에 하나다.
1709678	극장에서 본 7만명중 내가 1명
1709674	나름 재미있었는데.. ㅎㅎ
1701719	몇년이 지나도 이 영화는 이해불가;;이것도 작가주의 블럭버스터?
1697604	너....너무 컬트적이다.
1696353	나는 " 관대하 " 다
1696141	이거 본 사람도 있네...긴급조치19랑 한국최고의양대산맥ㅋㅋㅋㅋㅋㅋㅋㅋ
1693749	임은경은 이런영화에만 나오나-_-
1693007	0점은 없나요?
1690972	차라리 성냥을 파는, 가난한 소녀의 이야기라면 점수라도 더 얻었겠다
1687890	여고생시집가기란 영화에 감사해야할 듯..
1684181	성냥팔이 소녀의 재앙...orz...
1684075	강타 팬인 누나 때문에 비디오로 봤는데 욕나오는 포스...ㅠㅠ
1682224	재밌던데
1682135	성인군자 만들기 프로젝트...
1677525	나는 관대하다
1676302	이게 진짜 쓰래기다..;;
1671522	반전이 쥑임 죽기전엔 꼭 봐야하는 영화!
1671452	짜장면으로 맞아볼래?
1668027	꺄르르르르 정말 손에 땀을 쥐게하는 공포 였어여.. 여름에 보면 시원할듯
1666541	아~ 두시간동안 잘잤다~!
1666118	본좌는 극장가서 봣다 닥치고 샤럽해라
1663116	무슨내용인지 하나도 모르겠다. 하지만 포스터만 보고 1점 더
1661363	난 이거 비디오로 빌렸다가 한 10분보다 꺼냈다. 그리고 바로 반납
1661016	당시 최고의 제작비로서 수많은 관객들을 우롱했다 ^^
1660977	최고의제작비 최고의쓰레기영화 수많은사람을 낚았다
1660051	별한개도아까움
1655540	잼 없어요
1653329	난 개봉첫날 봤다고
1651218	쩐다
1647875	아~~ 머?? 왜??
1647503	이게 모니?? 할말이 없다,,,,,,
1647142	2002년 한 해 , 에 이어 충무로의 최대 재앙이 되었다.
1644601	수준이하 연기력 수준이하 연출력 수준이하 CG 말아먹으려고 작정한 영화
1641290	영화라고 다같은 영화가 아니란걸 알게 해줘 고맙다 된장
1641241	한국 영화의 미래를 예견했다는 점에선 최고의 영화.
1633974	감독님...이영화 왜 만들었어요? 말해봐요.....진짜 이유를 말해봐요
1633485	현실성을 완전히 무시한 4년 앞선 한국판 "울트라 바이올렛"
1631968	역시 장선욱감독 작품이네
1631141	그 어렸을때 보다 잤다.
1624193	그냥. 임은경의 코스튬에 3점준다.1점은 제작비
1621936	내가 이걸 본후 영화를 아무거나 못본다 -_-
1615695	이런 젠장할~~~
1613052	목적이모냐 ....
1612158	틀어놓고 만화책만 봤다는..
1611119	이제 영화 그만 하세요 이거 거의 참사 수준이요 '慘事'
1601587	이 영화를 30분이나 참고 본 나 자신이 대견했다.
1595011	할말이없서~ 짜장면으로 맞아볼래?
1593759	내 생애 최고의 영화!DVD랑 비디오도 살거임! 이거보고 김진표 팬됨!
1593541	돈아까워........
1585268	110억들여서 만들었다는데 에휴...
1582169	아놔
1575521	재앙
1575367	1억쓰고도 이보단 잘만들어
1573190	회식비가 100억
1571045	왜만들엇지 ㅡ.ㅡ
1566638	이해 불가
1561765	왜 난 재미있었지??? ㅜㅜ;
1561669	이거 누가자꾸 평점 올리나연.. 자제점...
1556809	돈 몇십억 들었다구 들었는데 아깝
1556071	보는도중 머리를뜯을수있는영화가있다는걸 알게해준영화
1549864	시사회때 보러온 사람들이 개 쌍욕하고 돌아갔다는 그영화..
1542935	내가 영화보고 1점준건 처음이다 -_-
1539633	이거진짜뭔가했던
1538103	한국 영화는 역시 리스크가 커.
1537783	이거 빌려온 색히 생매장당했다
1536561	장선우 왠지 이상한사람인거같다.영화도엄청늦게찍더만..
1529818	ㅡ.ㅡ.................... 에효..티비부실번한영화
1526810	극장에서 정말 관객들이 영화보는 중간에 욕하고 나갔던 희귀영화!
1520671	터미네이터 벤허를 능가하는 두번다시볼수없는 불후의명작 원추! 원추!
1516516	시간을 돌려달라;
1515719	고등어...
1511242	진짜 재밌었어~~~ 라고하면 안되겠지? 다세포에 비한다면야...
1507580	이게 영화가 ㅋㅋㅋㅋㅋ
1506852	김진표봐라 ㅎㄷㄷㄷㄷ
1505044	이영화는 특별한 조건하에 보면 즐길수있다
1503067	내가 극장에서 본 그 7만명 중에 하나다.
1495315	왜만들었을까
1492175	참 영화 암울하다..제길..
1487776	이런 OOO 영화가 다있나 ....ㅠㅠ 백터맨이 더 젬있다..
1481517	다세포보단 낫네
1480292	나름대로 독창적이다..
1480003	다세포 보다는 낫네 그래서 2점 다세포진짜 짜증난다
1479600	-_-............다세포를위해서라도 7점준다
1478896	평점 1점 만들기를 사랑하는모임 -평1사- 가입할분 줄서세요
1476984	죄민수-영화의 OOO ! 기자-왜요? 죄민수-아무이유없어!
1473832	글쎄.. 어릴때 봤는데 뭐가 어떻게 돌아가는지 기억도 안난다..
1467172	다세포보다 낫다
1464376	내가이걸왜봤지? 그래도웃겼다ㅋㅋㅋ
1464112	난 좋았어 재밌었다구~!!
1461026	다세포소녀보단 풉
1460381	성냥팔이라는 무모한게임
1459640	1점주면 평점 꼴등 되겠지?
1458279	임은경의인생이 결정된영화 이거 아니었으면 아직 신비했을텐데.
1456267	1점이 아까운건 왜일까...
1454792	ㅋㅋㅋㅋㅋㅋㅋ장르봐봐 액션신비극이래
1451920	0점은 없군요..
1451451	OOO
1446416	이영화내타입
1441561	저도 16만명중에 한사람으로써 정말 비추천...
1441130	나 돈내고 영화관에서 봤어-_-16만명중 내가 한몫했다구!
1436709	1점이상 못줌
1436434	이건...........................머냐
1435713	노력은 한거 같은데... 제작비가 다 어디? 밥값?
1434889	1점 처드셈
1434816	비디오로 빌려본영화! 보던사람들이 떠나갔다
1432463	안보고 1점
1428941	0점은 없는 거야??
1428883	이런 점수 주기도 힘들지
1421835	ㅆㄹㄱ영화임. 스크린쿼터 해지하라!!
1421836	ㅆㄹㄱ영화임. 스크린쿼터 해지하라!!
1420432	하악하악
1419627	어린맘에임은경나온다고보자했다가싸다션맞을뻔했다진짜ㅗ
1419473	평점 1점대까지 달리는 거다
1419103	너무 시대에 뒤떨어진 영화...안타깝도다
1418864	매트릭스가 심히 인상깊었나봐
1417398	장선우 감독 그의 정체성논쟁에 도장을 찍은 영화
1412825	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 갑자기 보고싶네
1411502	감독은 시대를 너무 앞서간듯 하다
1410324	제작비는 블럭버스터 수준. 감독이 찍다 도망간 영화
1409191	긴급조치19 5번 보는게 더재밋을듯 ?
1408436	ocn으로 봐도 돈아까운 영화..
1406759	0점 왜없냐고!! 아놔 ㅅㅂ 도라뿌겟네!!
1402086	-10점까지 만들어 주면 좋겟다.
1401605	은경이는 영화만나오면망하죠 다른것도다망하죠
1397841	왜, 네이버 평점에는 0점이 업는가!!!!!!!
1396441	성냥으로 포스터 태웠는데;;
1396310	무슨 영화?
1395444	뭐하자는건지...
1392819	이해가 안가는데
1390921	더이상의 말이 필요없는 영화. 아비규환!
1390858	뭘 얘기하려는 거야??
1387673	모야.........
1385548	오래전에 극장에서 이영화봤었는데..
1385137	밑에 이현수 전문가 평 적은보세요 ㅋㅋ 영화보다 더웃기네
1383912	제니주노 막아라 !!!!!!!!!!!!!
1376905	이거보니 조혜련 얼굴을 2시간 보겠다
1374237	정말 강추 ㅋㅋㅋ ㅅㅂ ..
1373344	불쌍해서...10점...
1373063	영화가 난해한거냐 내가 바보냐...
1372641	시간이 갈수록 이영화는 평가는 ㄲㄲㄲ 최악
1360388	모야 또이건
1358114	굿바이 장선우 ㅜㅜ
1357351	꺼져
1355691	bad
1355285	장선우에게 닥친 재앙의 재림
1353344	다세포에 이어 나를 눈물짓게 하는ㄴ 영화
1350991	이건 또 뭐야!
1348481	최악영화
1340435	정말 성냥팔이 소녀가 깨겠군,,,,
1339691	0점이없다는걸 후회하고있다
1332466	시민케인 이후 최고의 걸작!
1331253	제작지덕에 5점 ㅋㅋ
1328562	그래도 나름 흥미롭고 실험적인 영화라고 생각됨..
1328068	은경아영화좀잘좀찍어라(2가지 의미있으니 알아서해석......)
1326911	어익후 방어율!
1320361	아무생각없이 재밌게 보면?
1317228	불쌍한쓰레기라서 2점..쓰레기영화보는게넘재밋어
1315227	제작비 때문에 1점
1302453	은경씨 영화찍기 전에 대본 좀 확인해고 찍어요 쫌!!
1299131	임은경 그지같다
1298066	네이버 사상 메이저급 방어율이군
1297975	감독님,10점은영화점수가아니라힘내라고주는겁니다
1296436	내 눈! 내 눈! 내 눈이 썩고 있어!
1290410	제작비 때문에 2점 뭔 내용이냐고.....
1278779	방어율
1270694	어려워
1264644	엉성하네
1256035	영화관에서 봤는데 앞뒤로 HOT코스프레한 여학생들이 빡빡하더라
1255463	그제작비로 정우성장동건캐스팅해도 100만은 넘겠다
1244351	극장에서 봤을때 영화끝나고 사람들 일어나서 욕했다 ㄱ-
1243990	당신의 인생에서 꼭 놓쳐야 할 영화
1233957	넌 감동이었다...............
1224427	역시 평점이 낮은 영화들은 그럴 이유가 있다 괜히봤다
1220564	ㅋㅋㅋㅋ별한개는임은경,한개는영화를보신분들께
1220079	안봤으면 후회할뻔, 항상 보고싶었는데 드뎌봤네요 짱 재밌음
1219688	왜 비디오가게에 가도 없었던건지 알겠다
1217942	도대체 뭘 말하고 싶은 거니??
1217674	나 원래 인심 후한 사람이야...
1217339	죽고싶다....곰tv 에서밨는데....뉴스가 더잼있다
1216968	임은경 때문에 본 영화다
1215354	곰티비에서보여주길래봣더니역시쓰레기─ ─
1202088	욕 하고 싶을때 찾아오는 이곳
1202019	감독이랑 같이상담좀하고싶다 ^^
1201374	감독이랑 대화좀 하고싶다
1200742	내생에 이런 쓰레기 영화는 첫경험이었다.
1200134	말이 필요하지 않다는 걸 알고 있을텐데??
1196955	비디오 가게에도 없을텐데.. 주인장들이 보고 바로 쓰레기통으로
1194034	영화개봉과 동시에 비디오 출시
1185602	무거움을 조금 줄이고, 더욱 가벼웠으면...
1181279	용기는 가상하나 결과는 ,,그나마 가끔 웃긴다
1178002	여러가지를 생각하게 해준 영화&유치함에도 빨려든다...
1174378	대세는 다세포 =ㅁ=
1173201	정말 대단한 영화~ ㅡㅡ
1166982	싸움잘하는 성냥팔이 ㅡㅡ 다세포는 된장녀 ㅡㅡ
